,Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,city
733,2020,1,206,153,Philadelphia
734,2020,1,310,392,Philadelphia
735,2020,1,311,215,Philadelphia
736,2020,1,47M,1039,Philadelphia
737,2020,1,BLVDDIR,3076,Philadelphia
738,2020,1,B1 OWL,1858,Philadelphia
739,2020,1,63,16541,Philadelphia
740,2020,1,71,5051,Philadelphia
741,2020,1,41,2944,Philadelphia
742,2020,1,K,9250,Philadelphia
743,2020,1,51,7471,Philadelphia
744,2020,1,LUCYGO,1569,Philadelphia
745,2020,1,LUCYGR,1080,Philadelphia
746,2020,1,L1 OWL,1958,Philadelphia
747,2020,1,82,10094,Philadelphia
748,2020,1,81,5987,Philadelphia
749,2020,2,1,2712,Philadelphia
750,2020,2,2,6200,Philadelphia
751,2020,2,3,9226,Philadelphia
752,2020,2,4,7305,Philadelphia
753,2020,2,5,3823,Philadelphia
754,2020,2,6,5911,Philadelphia
755,2020,2,7,5504,Philadelphia
756,2020,2,8,3177,Philadelphia
757,2020,2,9,4642,Philadelphia
758,2020,2,T1,10422,Philadelphia
759,2020,2,T4,13120,Philadelphia
760,2020,2,12,2623,Philadelphia
761,2020,2,T3,11896,Philadelphia
762,2020,2,14,5905,Philadelphia
763,2020,2,G1,10194,Philadelphia
764,2020,2,16,7456,Philadelphia
765,2020,2,17,9765,Philadelphia
766,2020,2,18,14717,Philadelphia
767,2020,2,19,1468,Philadelphia
768,2020,2,20,4863,Philadelphia
769,2020,2,21,10462,Philadelphia
770,2020,2,22,4341,Philadelphia
771,2020,2,23,16783,Philadelphia
772,2020,2,24,2396,Philadelphia
773,2020,2,25,4442,Philadelphia
774,2020,2,26,12026,Philadelphia
775,2020,2,27,3463,Philadelphia
776,2020,2,28,1979,Philadelphia
777,2020,2,29,4473,Philadelphia
778,2020,2,30,1433,Philadelphia
779,2020,2,31,4865,Philadelphia
780,2020,2,32,5076,Philadelphia
781,2020,2,33,11648,Philadelphia
782,2020,2,T2,13399,Philadelphia
783,2020,2,35,143,Philadelphia
784,2020,2,T5,14630,Philadelphia
785,2020,2,37,3391,Philadelphia
786,2020,2,38,2797,Philadelphia
787,2020,2,39,2776,Philadelphia
788,2020,2,40,7810,Philadelphia
789,2020,2,42,9713,Philadelphia
790,2020,2,43,3780,Philadelphia
791,2020,2,44,3593,Philadelphia
792,2020,2,45,6155,Philadelphia
793,2020,2,46,6076,Philadelphia
794,2020,2,47,17537,Philadelphia
795,2020,2,48,7468,Philadelphia
796,2020,2,49,3129,Philadelphia
797,2020,2,50,2014,Philadelphia
798,2020,2,52,14571,Philadelphia
799,2020,2,53,3184,Philadelphia
800,2020,2,54,6947,Philadelphia
801,2020,2,55,4713,Philadelphia
802,2020,2,56,12681,Philadelphia
803,2020,2,57,10716,Philadelphia
804,2020,2,58,8413,Philadelphia
805,2020,2,59,4670,Philadelphia
806,2020,2,60,11141,Philadelphia
807,2020,2,61,4604,Philadelphia
808,2020,2,62,240,Philadelphia
809,2020,2,64,6034,Philadelphia
810,2020,2,65,8383,Philadelphia
811,2020,2,66,10527,Philadelphia
812,2020,2,67,5362,Philadelphia
813,2020,2,68,2138,Philadelphia
814,2020,2,70,9230,Philadelphia
815,2020,2,73,2554,Philadelphia
816,2020,2,75,3029,Philadelphia
817,2020,2,77,807,Philadelphia
818,2020,2,78,64,Philadelphia
819,2020,2,79,5884,Philadelphia
820,2020,2,80,216,Philadelphia
821,2020,2,84,3743,Philadelphia
822,2020,2,88,2462,Philadelphia
823,2020,2,89,1806,Philadelphia
824,2020,2,90,421,Philadelphia
825,2020,2,92,299,Philadelphia
826,2020,2,93,1191,Philadelphia
827,2020,2,94,465,Philadelphia
828,2020,2,95,543,Philadelphia
829,2020,2,96,1291,Philadelphia
830,2020,2,97,626,Philadelphia
831,2020,2,98,928,Philadelphia
832,2020,2,99,1176,Philadelphia
833,2020,2,D1,4180,Philadelphia
834,2020,2,D2,4235,Philadelphia
835,2020,2,103,1296,Philadelphia
836,2020,2,104,3232,Philadelphia
837,2020,2,105,1225,Philadelphia
838,2020,2,106,1315,Philadelphia
839,2020,2,107,1040,Philadelphia
840,2020,2,108,5384,Philadelphia
841,2020,2,109,4468,Philadelphia
842,2020,2,110,1973,Philadelphia
843,2020,2,111,1455,Philadelphia
844,2020,2,112,1225,Philadelphia
845,2020,2,113,6640,Philadelphia
846,2020,2,114,1932,Philadelphia
847,2020,2,115,1194,Philadelphia
848,2020,2,117,1925,Philadelphia
849,2020,2,118,497,Philadelphia
850,2020,2,119,716,Philadelphia
851,2020,2,120,450,Philadelphia
852,2020,2,123,921,Philadelphia
853,2020,2,124,1839,Philadelphia
854,2020,2,125,2168,Philadelphia
855,2020,2,126,670,Philadelphia
856,2020,2,127,295,Philadelphia
857,2020,2,128,377,Philadelphia
858,2020,2,129,905,Philadelphia
859,2020,2,130,560,Philadelphia
860,2020,2,131,646,Philadelphia
861,2020,2,132,337,Philadelphia
862,2020,2,133,70,Philadelphia
863,2020,2,139,423,Philadelphia
864,2020,2,150,32,Philadelphia
865,2020,2,201,157,Philadelphia
866,2020,2,204,197,Philadelphia
867,2020,2,206,159,Philadelphia
868,2020,2,310,387,Philadelphia
869,2020,2,311,216,Philadelphia
870,2020,2,47M,1053,Philadelphia
871,2020,2,BLVDDIR,3123,Philadelphia
872,2020,2,B1 OWL,1858,Philadelphia
873,2020,2,63,17074,Philadelphia
874,2020,2,71,5250,Philadelphia
875,2020,2,41,3006,Philadelphia
876,2020,2,K,9466,Philadelphia
877,2020,2,51,7821,Philadelphia
878,2020,2,LUCYGO,1637,Philadelphia
879,2020,2,LUCYGR,1087,Philadelphia
880,2020,2,L1 OWL,1947,Philadelphia
881,2020,2,82,10316,Philadelphia
882,2020,2,81,6104,Philadelphia
883,2020,3,1,2389,Philadelphia
884,2020,3,2,4062,Philadelphia
885,2020,3,3,7438,Philadelphia
886,2020,3,4,6487,Philadelphia
887,2020,3,5,3227,Philadelphia
888,2020,3,6,5166,Philadelphia
889,2020,3,7,4783,Philadelphia
890,2020,3,8,2080,Philadelphia
891,2020,3,9,3586,Philadelphia
892,2020,3,T1,6357,Philadelphia
893,2020,3,T4,11924,Philadelphia
894,2020,3,12,2378,Philadelphia
895,2020,3,T3,9941,Philadelphia
896,2020,3,14,5481,Philadelphia
897,2020,3,G1,3814,Philadelphia
898,2020,3,16,6955,Philadelphia
899,2020,3,17,8236,Philadelphia
900,2020,3,18,12651,Philadelphia
901,2020,3,19,921,Philadelphia
902,2020,3,20,3796,Philadelphia
903,2020,3,21,8495,Philadelphia
904,2020,3,22,3685,Philadelphia
905,2020,3,23,14589,Philadelphia
906,2020,3,24,1896,Philadelphia
907,2020,3,25,3732,Philadelphia
908,2020,3,26,9905,Philadelphia
909,2020,3,27,3520,Philadelphia
910,2020,3,28,1537,Philadelphia
911,2020,3,29,3723,Philadelphia
912,2020,3,30,1231,Philadelphia
913,2020,3,31,4166,Philadelphia
914,2020,3,32,4129,Philadelphia
915,2020,3,33,10230,Philadelphia
916,2020,3,T2,9824,Philadelphia
917,2020,3,35,150,Philadelphia
918,2020,3,T5,11647,Philadelphia
919,2020,3,37,2818,Philadelphia
920,2020,3,38,2440,Philadelphia
921,2020,3,39,2375,Philadelphia
922,2020,3,40,7803,Philadelphia
923,2020,3,42,8125,Philadelphia
924,2020,3,43,2932,Philadelphia
925,2020,3,44,2915,Philadelphia
926,2020,3,45,4731,Philadelphia
927,2020,3,46,4588,Philadelphia
928,2020,3,47,14739,Philadelphia
929,2020,3,48,6846,Philadelphia
930,2020,3,49,2661,Philadelphia
931,2020,3,50,1628,Philadelphia
932,2020,3,52,12245,Philadelphia
933,2020,3,53,2367,Philadelphia
934,2020,3,54,6116,Philadelphia
935,2020,3,55,4099,Philadelphia
936,2020,3,56,10128,Philadelphia
937,2020,3,57,8399,Philadelphia
938,2020,3,58,6376,Philadelphia
939,2020,3,59,4286,Philadelphia
940,2020,3,60,9625,Philadelphia
941,2020,3,61,3840,Philadelphia
942,2020,3,62,184,Philadelphia
943,2020,3,64,4192,Philadelphia
944,2020,3,65,6654,Philadelphia
945,2020,3,66,8700,Philadelphia
946,2020,3,67,3796,Philadelphia
947,2020,3,68,2055,Philadelphia
948,2020,3,70,6792,Philadelphia
949,2020,3,73,2284,Philadelphia
950,2020,3,75,1511,Philadelphia
951,2020,3,77,723,Philadelphia
952,2020,3,78,67,Philadelphia
953,2020,3,79,4956,Philadelphia
954,2020,3,80,199,Philadelphia
955,2020,3,84,2893,Philadelphia
956,2020,3,88,1693,Philadelphia
957,2020,3,89,1630,Philadelphia
958,2020,3,90,356,Philadelphia
959,2020,3,92,175,Philadelphia
960,2020,3,93,851,Philadelphia
961,2020,3,94,665,Philadelphia
962,2020,3,95,545,Philadelphia
963,2020,3,96,988,Philadelphia
964,2020,3,97,417,Philadelphia
965,2020,3,98,713,Philadelphia
966,2020,3,99,1018,Philadelphia
967,2020,3,D1,2550,Philadelphia
968,2020,3,D2,2583,Philadelphia
969,2020,3,103,785,Philadelphia
970,2020,3,104,2459,Philadelphia
971,2020,3,105,833,Philadelphia
972,2020,3,106,868,Philadelphia
973,2020,3,107,735,Philadelphia
974,2020,3,108,5555,Philadelphia
975,2020,3,109,3072,Philadelphia
976,2020,3,110,1440,Philadelphia
977,2020,3,111,924,Philadelphia
978,2020,3,112,638,Philadelphia
979,2020,3,113,4795,Philadelphia
980,2020,3,114,1540,Philadelphia
981,2020,3,115,903,Philadelphia
982,2020,3,117,1435,Philadelphia
983,2020,3,118,284,Philadelphia
984,2020,3,119,580,Philadelphia
985,2020,3,120,356,Philadelphia
986,2020,3,123,599,Philadelphia
987,2020,3,124,1839,Philadelphia
988,2020,3,125,1225,Philadelphia
989,2020,3,126,455,Philadelphia
990,2020,3,127,181,Philadelphia
991,2020,3,128,215,Philadelphia
992,2020,3,129,893,Philadelphia
993,2020,3,130,606,Philadelphia
994,2020,3,131,614,Philadelphia
995,2020,3,132,347,Philadelphia
996,2020,3,133,67,Philadelphia
997,2020,3,139,431,Philadelphia
998,2020,3,150,8,Philadelphia
999,2020,3,201,165,Philadelphia
1000,2020,3,204,170,Philadelphia
1001,2020,3,206,95,Philadelphia
1002,2020,3,310,331,Philadelphia
1003,2020,3,311,191,Philadelphia
1004,2020,3,47M,726,Philadelphia
1005,2020,3,BLVDDIR,2764,Philadelphia
1006,2020,3,B1 OWL,1733,Philadelphia
1007,2020,3,63,13378,Philadelphia
1008,2020,3,71,4340,Philadelphia
1009,2020,3,41,2464,Philadelphia
1010,2020,3,K,7848,Philadelphia
1011,2020,3,51,5759,Philadelphia
1012,2020,3,LUCYGO,1238,Philadelphia
1013,2020,3,LUCYGR,822,Philadelphia
1014,2020,3,L1 OWL,1467,Philadelphia
1015,2020,3,82,8277,Philadelphia
1016,2020,3,81,5305,Philadelphia
1017,2020,4,1,566,Philadelphia
1018,2020,4,2,913,Philadelphia
1019,2020,4,3,3790,Philadelphia
1020,2020,4,4,2352,Philadelphia
1021,2020,4,5,1017,Philadelphia
1022,2020,4,6,1606,Philadelphia
1023,2020,4,7,2223,Philadelphia
1024,2020,4,8,0,Philadelphia
1025,2020,4,9,809,Philadelphia
1026,2020,4,T1,625,Philadelphia
1027,2020,4,T4,4334,Philadelphia
1028,2020,4,12,552,Philadelphia
1029,2020,4,T3,3058,Philadelphia
1030,2020,4,14,2758,Philadelphia
1031,2020,4,G1,532,Philadelphia
1032,2020,4,16,3745,Philadelphia
1033,2020,4,17,2425,Philadelphia
1034,2020,4,18,5542,Philadelphia
1035,2020,4,19,199,Philadelphia
1036,2020,4,20,1349,Philadelphia
1037,2020,4,21,2948,Philadelphia
1038,2020,4,22,1312,Philadelphia
1039,2020,4,23,5684,Philadelphia
1040,2020,4,24,661,Philadelphia
1041,2020,4,25,1538,Philadelphia
1042,2020,4,26,2389,Philadelphia
1043,2020,4,27,763,Philadelphia
1044,2020,4,28,208,Philadelphia
1045,2020,4,29,971,Philadelphia
1046,2020,4,30,312,Philadelphia
1047,2020,4,31,1124,Philadelphia
1048,2020,4,32,1045,Philadelphia
1049,2020,4,33,3511,Philadelphia
1050,2020,4,T2,2369,Philadelphia
1051,2020,4,35,70,Philadelphia
1052,2020,4,T5,3447,Philadelphia
1053,2020,4,37,1030,Philadelphia
1054,2020,4,38,662,Philadelphia
1055,2020,4,39,715,Philadelphia
1056,2020,4,40,1751,Philadelphia
1057,2020,4,42,2278,Philadelphia
1058,2020,4,43,584,Philadelphia
1059,2020,4,44,363,Philadelphia
1060,2020,4,45,922,Philadelphia
1061,2020,4,46,1457,Philadelphia
1062,2020,4,47,5090,Philadelphia
1063,2020,4,48,1833,Philadelphia
1064,2020,4,49,668,Philadelphia
1065,2020,4,50,693,Philadelphia
1066,2020,4,52,5285,Philadelphia
1067,2020,4,53,771,Philadelphia
1068,2020,4,54,2612,Philadelphia
1069,2020,4,55,1454,Philadelphia
1070,2020,4,56,3525,Philadelphia
1071,2020,4,57,2175,Philadelphia
1072,2020,4,58,1990,Philadelphia
1073,2020,4,59,1058,Philadelphia
1074,2020,4,60,3341,Philadelphia
1075,2020,4,61,1253,Philadelphia
1076,2020,4,62,0,Philadelphia
1077,2020,4,64,1738,Philadelphia
1078,2020,4,65,2472,Philadelphia
1079,2020,4,66,3115,Philadelphia
1080,2020,4,67,897,Philadelphia
1081,2020,4,68,107,Philadelphia
1082,2020,4,70,1756,Philadelphia
1083,2020,4,73,748,Philadelphia
1084,2020,4,75,715,Philadelphia
1085,2020,4,77,246,Philadelphia
1086,2020,4,78,6,Philadelphia
1087,2020,4,79,1199,Philadelphia
1088,2020,4,80,89,Philadelphia
1089,2020,4,84,790,Philadelphia
1090,2020,4,88,290,Philadelphia
1091,2020,4,89,419,Philadelphia
1092,2020,4,90,207,Philadelphia
1093,2020,4,92,64,Philadelphia
1094,2020,4,93,433,Philadelphia
1095,2020,4,94,92,Philadelphia
1096,2020,4,95,185,Philadelphia
1097,2020,4,96,413,Philadelphia
1098,2020,4,97,306,Philadelphia
1099,2020,4,98,191,Philadelphia
1100,2020,4,99,362,Philadelphia
1101,2020,4,D1,251,Philadelphia
1102,2020,4,D2,254,Philadelphia
1103,2020,4,103,219,Philadelphia
1104,2020,4,104,897,Philadelphia
1105,2020,4,105,406,Philadelphia
1106,2020,4,106,337,Philadelphia
1107,2020,4,107,276,Philadelphia
1108,2020,4,108,2092,Philadelphia
1109,2020,4,109,1741,Philadelphia
1110,2020,4,110,499,Philadelphia
1111,2020,4,111,388,Philadelphia
1112,2020,4,112,126,Philadelphia
1113,2020,4,113,2868,Philadelphia
1114,2020,4,114,745,Philadelphia
1115,2020,4,115,263,Philadelphia
1116,2020,4,117,1016,Philadelphia
1117,2020,4,118,116,Philadelphia
1118,2020,4,119,338,Philadelphia
1119,2020,4,120,132,Philadelphia
1120,2020,4,123,297,Philadelphia
1121,2020,4,124,615,Philadelphia
1122,2020,4,125,559,Philadelphia
1123,2020,4,126,181,Philadelphia
1124,2020,4,127,108,Philadelphia
1125,2020,4,128,139,Philadelphia
1126,2020,4,129,339,Philadelphia
1127,2020,4,130,183,Philadelphia
1128,2020,4,131,213,Philadelphia
1129,2020,4,132,111,Philadelphia
1130,2020,4,133,0,Philadelphia
1131,2020,4,139,141,Philadelphia
1132,2020,4,150,6,Philadelphia
1133,2020,4,201,0,Philadelphia
1134,2020,4,204,25,Philadelphia
1135,2020,4,206,22,Philadelphia
1136,2020,4,310,116,Philadelphia
1137,2020,4,311,73,Philadelphia
1138,2020,4,47M,154,Philadelphia
1139,2020,4,BLVDDIR,1354,Philadelphia
1140,2020,4,B1 OWL,759,Philadelphia
1141,2020,4,63,4997,Philadelphia
1142,2020,4,71,1574,Philadelphia
1143,2020,4,41,661,Philadelphia
1144,2020,4,K,2962,Philadelphia
1145,2020,4,51,1705,Philadelphia
1146,2020,4,LUCYGO,194,Philadelphia
1147,2020,4,LUCYGR,115,Philadelphia
1148,2020,4,L1 OWL,531,Philadelphia
1149,2020,4,82,3204,Philadelphia
1150,2020,4,81,1770,Philadelphia
1151,2020,5,1,888,Philadelphia
1152,2020,5,2,1219,Philadelphia
1153,2020,5,3,3837,Philadelphia
1154,2020,5,4,2588,Philadelphia
1155,2020,5,5,1210,Philadelphia
1156,2020,5,6,2455,Philadelphia
1157,2020,5,7,2110,Philadelphia
1158,2020,5,8,599,Philadelphia
1159,2020,5,9,1141,Philadelphia
1160,2020,5,T1,1146,Philadelphia
1161,2020,5,T4,6857,Philadelphia
1162,2020,5,12,568,Philadelphia
1163,2020,5,T3,3228,Philadelphia
1164,2020,5,14,2732,Philadelphia
1165,2020,5,G1,976,Philadelphia
1166,2020,5,16,3986,Philadelphia
1167,2020,5,17,3019,Philadelphia
1168,2020,5,18,5532,Philadelphia
1169,2020,5,19,268,Philadelphia
1170,2020,5,20,1177,Philadelphia
1171,2020,5,21,3195,Philadelphia
1172,2020,5,22,1669,Philadelphia
1173,2020,5,23,7333,Philadelphia
1174,2020,5,24,561,Philadelphia
1175,2020,5,25,1600,Philadelphia
1176,2020,5,26,3665,Philadelphia
1177,2020,5,27,1034,Philadelphia
1178,2020,5,28,354,Philadelphia
1179,2020,5,29,1065,Philadelphia
1180,2020,5,30,349,Philadelphia
1181,2020,5,31,1196,Philadelphia
1182,2020,5,32,1014,Philadelphia
1183,2020,5,33,3856,Philadelphia
1184,2020,5,T2,3149,Philadelphia
1185,2020,5,35,70,Philadelphia
1186,2020,5,T5,4329,Philadelphia
1187,2020,5,37,971,Philadelphia
1188,2020,5,38,654,Philadelphia
1189,2020,5,39,627,Philadelphia
1190,2020,5,40,2569,Philadelphia
1191,2020,5,42,2622,Philadelphia
1192,2020,5,43,648,Philadelphia
1193,2020,5,44,600,Philadelphia
1194,2020,5,45,1100,Philadelphia
1195,2020,5,46,1823,Philadelphia
1196,2020,5,47,7116,Philadelphia
1197,2020,5,48,2154,Philadelphia
1198,2020,5,49,658,Philadelphia
1199,2020,5,50,484,Philadelphia
1200,2020,5,52,5233,Philadelphia
1201,2020,5,53,769,Philadelphia
1202,2020,5,54,2499,Philadelphia
1203,2020,5,55,1976,Philadelphia
1204,2020,5,56,3921,Philadelphia
1205,2020,5,57,2579,Philadelphia
1206,2020,5,58,2458,Philadelphia
1207,2020,5,59,1199,Philadelphia
1208,2020,5,60,6018,Philadelphia
1209,2020,5,61,1230,Philadelphia
1210,2020,5,62,37,Philadelphia
1211,2020,5,64,2330,Philadelphia
1212,2020,5,65,2847,Philadelphia
1213,2020,5,66,4015,Philadelphia
1214,2020,5,67,819,Philadelphia
1215,2020,5,68,975,Philadelphia
1216,2020,5,70,2135,Philadelphia
1217,2020,5,73,706,Philadelphia
1218,2020,5,75,1029,Philadelphia
1219,2020,5,77,174,Philadelphia
1220,2020,5,78,10,Philadelphia
1221,2020,5,79,1373,Philadelphia
1222,2020,5,80,55,Philadelphia
1223,2020,5,84,978,Philadelphia
1224,2020,5,88,330,Philadelphia
1225,2020,5,89,575,Philadelphia
1226,2020,5,90,154,Philadelphia
1227,2020,5,92,73,Philadelphia
1228,2020,5,93,467,Philadelphia
1229,2020,5,94,97,Philadelphia
1230,2020,5,95,160,Philadelphia
1231,2020,5,96,479,Philadelphia
1232,2020,5,97,317,Philadelphia
1233,2020,5,98,206,Philadelphia
1234,2020,5,99,305,Philadelphia
1235,2020,5,D1,460,Philadelphia
1236,2020,5,D2,466,Philadelphia
1237,2020,5,103,254,Philadelphia
1238,2020,5,104,1177,Philadelphia
1239,2020,5,105,391,Philadelphia
1240,2020,5,106,330,Philadelphia
1241,2020,5,107,355,Philadelphia
1242,2020,5,108,2214,Philadelphia
1243,2020,5,109,2095,Philadelphia
1244,2020,5,110,747,Philadelphia
1245,2020,5,111,438,Philadelphia
1246,2020,5,112,349,Philadelphia
1247,2020,5,113,3530,Philadelphia
1248,2020,5,114,921,Philadelphia
1249,2020,5,115,293,Philadelphia
1250,2020,5,117,986,Philadelphia
1251,2020,5,118,121,Philadelphia
1252,2020,5,119,293,Philadelphia
1253,2020,5,120,175,Philadelphia
1254,2020,5,123,231,Philadelphia
1255,2020,5,124,615,Philadelphia
1256,2020,5,125,546,Philadelphia
1257,2020,5,126,150,Philadelphia
1258,2020,5,127,106,Philadelphia
1259,2020,5,128,104,Philadelphia
1260,2020,5,129,375,Philadelphia
1261,2020,5,130,170,Philadelphia
1262,2020,5,131,203,Philadelphia
1263,2020,5,132,133,Philadelphia
1264,2020,5,133,24,Philadelphia
1265,2020,5,139,156,Philadelphia
1266,2020,5,150,2,Philadelphia
1267,2020,5,201,39,Philadelphia
1268,2020,5,204,104,Philadelphia
1269,2020,5,206,24,Philadelphia
1270,2020,5,310,177,Philadelphia
1271,2020,5,311,90,Philadelphia
1272,2020,5,47M,309,Philadelphia
1273,2020,5,BLVDDIR,1597,Philadelphia
1274,2020,5,B1 OWL,759,Philadelphia
1275,2020,5,63,6441,Philadelphia
1276,2020,5,71,1736,Philadelphia
1277,2020,5,41,820,Philadelphia
1278,2020,5,K,3444,Philadelphia
1279,2020,5,51,1927,Philadelphia
1280,2020,5,LUCYGO,107,Philadelphia
1281,2020,5,LUCYGR,77,Philadelphia
1282,2020,5,L1 OWL,531,Philadelphia
1283,2020,5,82,3769,Philadelphia
1284,2020,5,81,1802,Philadelphia
1285,2020,6,1,1113,Philadelphia
1286,2020,6,2,1504,Philadelphia
1287,2020,6,3,3625,Philadelphia
1288,2020,6,4,3012,Philadelphia
1289,2020,6,5,1526,Philadelphia
1290,2020,6,6,2848,Philadelphia
1291,2020,6,7,2447,Philadelphia
1292,2020,6,8,598,Philadelphia
1293,2020,6,9,1447,Philadelphia
1294,2020,6,T1,2392,Philadelphia
1295,2020,6,T4,6508,Philadelphia
1296,2020,6,12,871,Philadelphia
1297,2020,6,T3,4655,Philadelphia
1298,2020,6,14,3020,Philadelphia
1299,2020,6,G1,2395,Philadelphia
1300,2020,6,16,4065,Philadelphia
1301,2020,6,17,3688,Philadelphia
1302,2020,6,18,6107,Philadelphia
1303,2020,6,19,390,Philadelphia
1304,2020,6,20,1587,Philadelphia
1305,2020,6,21,4007,Philadelphia
1306,2020,6,22,2053,Philadelphia
1307,2020,6,23,7691,Philadelphia
1308,2020,6,24,840,Philadelphia
1309,2020,6,25,2024,Philadelphia
1310,2020,6,26,3801,Philadelphia
1311,2020,6,27,1123,Philadelphia
1312,2020,6,28,459,Philadelphia
1313,2020,6,29,1269,Philadelphia
1314,2020,6,30,482,Philadelphia
1315,2020,6,31,1810,Philadelphia
1316,2020,6,32,1313,Philadelphia
1317,2020,6,33,4580,Philadelphia
1318,2020,6,T2,3943,Philadelphia
1319,2020,6,35,66,Philadelphia
1320,2020,6,T5,6167,Philadelphia
1321,2020,6,37,1428,Philadelphia
1322,2020,6,38,966,Philadelphia
1323,2020,6,39,794,Philadelphia
1324,2020,6,40,3242,Philadelphia
1325,2020,6,42,3658,Philadelphia
1326,2020,6,43,689,Philadelphia
1327,2020,6,44,947,Philadelphia
1328,2020,6,45,1645,Philadelphia
1329,2020,6,46,2137,Philadelphia
1330,2020,6,47,7449,Philadelphia
1331,2020,6,48,2755,Philadelphia
1332,2020,6,49,1210,Philadelphia
1333,2020,6,50,760,Philadelphia
1334,2020,6,52,5771,Philadelphia
1335,2020,6,53,962,Philadelphia
1336,2020,6,54,2665,Philadelphia
1337,2020,6,55,2547,Philadelphia
1338,2020,6,56,4310,Philadelphia
1339,2020,6,57,3158,Philadelphia
1340,2020,6,58,2946,Philadelphia
1341,2020,6,59,1893,Philadelphia
1342,2020,6,60,5193,Philadelphia
1343,2020,6,61,1781,Philadelphia
1344,2020,6,62,46,Philadelphia
1345,2020,6,64,2486,Philadelphia
1346,2020,6,65,3646,Philadelphia
1347,2020,6,66,4613,Philadelphia
1348,2020,6,67,1001,Philadelphia
1349,2020,6,68,1298,Philadelphia
1350,2020,6,70,2503,Philadelphia
1351,2020,6,73,902,Philadelphia
1352,2020,6,75,1171,Philadelphia
1353,2020,6,77,270,Philadelphia
1354,2020,6,78,9,Philadelphia
1355,2020,6,79,1800,Philadelphia
1356,2020,6,80,71,Philadelphia
1357,2020,6,84,1050,Philadelphia
1358,2020,6,88,416,Philadelphia
1359,2020,6,89,816,Philadelphia
1360,2020,6,90,211,Philadelphia
1361,2020,6,92,86,Philadelphia
1362,2020,6,93,589,Philadelphia
1363,2020,6,94,140,Philadelphia
1364,2020,6,95,225,Philadelphia
1365,2020,6,96,566,Philadelphia
1366,2020,6,97,391,Philadelphia
1367,2020,6,98,327,Philadelphia
1368,2020,6,99,485,Philadelphia
1369,2020,6,D1,959,Philadelphia
1370,2020,6,D2,972,Philadelphia
1371,2020,6,103,400,Philadelphia
1372,2020,6,104,1321,Philadelphia
1373,2020,6,105,579,Philadelphia
1374,2020,6,106,478,Philadelphia
1375,2020,6,107,455,Philadelphia
1376,2020,6,108,2619,Philadelphia
1377,2020,6,109,2258,Philadelphia
1378,2020,6,110,888,Philadelphia
1379,2020,6,111,545,Philadelphia
1380,2020,6,112,370,Philadelphia
